diff_mean,diff_sd,observed_mean,observed_sd
2.0593438,0.0072286087,2.056409440349531,0.008752889066057298
2.1979373,0.0077737113,2.2640218562572874,0.010976555401904117
1.9604492,0.01149227,1.9046322804938152,0.01108032784570828
2.0071898,0.007138555,1.9994971495383542,0.007394627709697956
1.9893126,0.008429517,1.936804489398456,0.009111927749500233
2.2161763,0.0036498378,2.1614777167944084,0.004881451740043012
1.8843799,0.010383687,1.9009262840193641,0.015670819297345286
0.93342805,0.010942184,0.9541272824013028,0.013742281461799602
1.6049457,0.012281655,1.5547312038837977,0.015610852119220728
2.2536323,0.0047642165,2.2683839723418555,0.008937199171210407
1.0677211,0.008578503,1.002290921477475,0.010949369540466604
2.175986,0.0053269714,2.252457705264406,0.006529178999231419
2.1955347,0.0075599174,2.21974156231109,0.008759053126639386
2.1570685,0.0050744643,2.113406281908772,0.00587605077448459
2.2056658,0.006821855,2.262021306865644,0.00820853361102261
1.3750699,0.0126544675,1.4042037940403864,0.014457579671442164
2.3053977,0.0051192855,2.289970843689791,0.007532830307498474
2.0804405,0.004540112,2.031635545623375,0.0056225876528672
2.2898707,0.004817917,2.3214955729178666,0.007692608368754964
1.9276206,0.008690435,1.8958188914046925,0.013169817490377666
2.3181884,0.0041713025,2.291721068088504,0.0074264177928251305
2.2603433,0.0059083854,2.224243800596896,0.006919145194398741
2.3212562,0.004481271,2.3063208981093033,0.005486193415840799
2.2520947,0.0027964057,2.2048315563988456,0.003154067975774483
2.084571,0.007372674,2.0872066011512005,0.012755456064049786
2.175313,0.006162796,2.1603313706695744,0.006645687452195909
2.199025,0.0049042683,2.233296963813195,0.0071314699847811955
2.120949,0.00801324,2.1860365000119657,0.008936606803108885
2.2386277,0.0060885693,2.2276312011902335,0.00932673886170971
2.1150646,0.0043216734,2.152404361663256,0.005265765181317156
1.8722517,0.006458,1.8834991226935682,0.007487996794684317
2.1817205,0.0037218994,2.194741888323726,0.004280060860680603
1.9674042,0.004935817,1.9736530580891205,0.0058603869363422125
2.2154176,0.005756753,2.1701552942996036,0.007751562319539221
2.0519266,0.006358167,2.0805645075562307,0.006127894813170929
2.2112417,0.004678113,2.2624492388150323,0.006688261814656776
2.157615,0.0059383255,2.1955976274844273,0.010035606066806625
2.1410663,0.009541066,2.0190162967431426,0.010394436858329434
2.221742,0.0041357167,2.2322654124239047,0.006519624890011433
2.02481,0.007302486,2.044331943266356,0.010685157937434915
1.8543168,0.0100608,1.8467026966609514,0.010265383157838766
2.133661,0.005425492,2.0867870022131525,0.007029048248342433
2.125989,0.0046747723,2.1435476454538764,0.005731311372609059
1.9991485,0.005827535,1.9541597737468903,0.006579376247272428
2.1505668,0.0055308244,2.17063100643509,0.008983275661278588
2.2060826,0.0047119358,2.1885371311897437,0.005629299249139281
2.122984,0.0068273274,2.070875766756778,0.008943013569256668
2.2459168,0.004990976,2.2411565843134165,0.008972483694957482
1.5732814,0.011251646,1.5431800679606866,0.010894291700734693
2.0099828,0.004439793,2.074016747996981,0.005370838255072568
2.0991619,0.006276214,2.093435206035679,0.008825124729928921
1.6863494,0.009391657,1.6267138325769037,0.009751036756258356
1.9946885,0.0051224944,1.955629280454814,0.006265510755727169
1.401476,0.008553245,1.3703272092232521,0.011410157831969848
2.1525378,0.0042263675,2.1692378931556817,0.0069009120620343815
2.229515,0.003646431,2.1945296891034074,0.004702793379251168
2.1337729,0.0057520536,2.1055747552044655,0.009707882566926621
1.9266223,0.007893269,2.036147189949504,0.009334300960288896
1.977023,0.0055651944,2.0881014520863572,0.006767744923025431
2.101105,0.005160469,2.0989870169385543,0.008710090180300351
1.8602861,0.009575955,1.8020152590684893,0.008665228308492172
1.9693977,0.0059362426,1.9694046031323833,0.005902065099194985
2.0362775,0.005678709,2.041789270389069,0.010733846386084891
2.0262039,0.0039287135,2.1012680433818196,0.00479991478631952
1.9981121,0.0069237333,2.0650736115186588,0.010014763184104658
2.0243359,0.0056659663,2.014905201780517,0.009907970024420395
2.0293853,0.0055885552,2.0914349816166213,0.008148117338255378
1.9723074,0.0048903497,2.0155901009314987,0.006847577527448973
2.133638,0.0045552216,2.0801221851058704,0.007663049494643439
1.9248564,0.0061153853,1.863836803068046,0.0063898326058360105
2.0407972,0.005422818,2.050763320107251,0.010090940434267077
1.9904426,0.0049348027,2.0511401990543727,0.005659329601857291
1.9684991,0.004418369,1.9673968388173835,0.005952115338466294
2.0346847,0.0043801353,2.0431879374510125,0.005361025180150774
1.0425516,0.011478551,1.103260922306496,0.013688956384408849
2.03236,0.0067847725,2.009241152340581,0.009688339593095792
1.8758937,0.010806956,1.8788374018460554,0.013072767752370413
2.0695407,0.0051771654,2.0503331659314292,0.0097275726725133
1.79393,0.0055943807,1.852692540832226,0.006514718977800793
1.2843443,0.0118269315,1.3361862544353535,0.013150601655579165
2.0556483,0.0038967058,2.126347336144864,0.0056495170288258885
2.05975,0.00519566,2.0344987927664633,0.0063801578941833584
1.9548132,0.0060360422,1.9286473362676433,0.0069408292600454825
1.9287758,0.0060393517,2.014880866322053,0.007615944492426995
1.751802,0.008826911,1.8258885405150087,0.010468020002021591
1.8852592,0.0069051483,1.9602404547053187,0.007120711330860371
1.840198,0.0036355664,1.8390839632781624,0.004668255191387463
1.7400086,0.006155563,1.7646760594631625,0.007070375710459235
1.9688057,0.0055363066,1.9972498967945285,0.006232216781293152
1.9051957,0.0052302214,1.908695583184055,0.004792505248643304
1.7797022,0.0049915505,1.7686460797536119,0.00579200596100106
1.9107941,0.005455732,1.960607905966252,0.00682937954301087
2.07762,0.0033748993,2.075092811979938,0.005699096300134317
1.9838502,0.0059552677,1.971412315037669,0.006845468029711755
2.0467103,0.0052489317,2.057047442782817,0.00766277066050404
1.8340998,0.0060670082,1.7895991849011896,0.008113376472759391
1.7032033,0.0051944815,1.7511083017547797,0.007655706551002686
1.8543812,0.004278529,1.8702706480651692,0.005175249302708332
1.5353137,0.00998139,1.5845888140367104,0.011258039584070071
1.9469955,0.0049511096,1.916887619434692,0.006204429292768604
1.9071223,0.0050695767,1.852857383943105,0.005789034576331158
1.9880055,0.0046624867,1.9410127018183752,0.005382010253862849
1.4326074,0.008364913,1.3798273154590703,0.009866605608034625
1.687951,0.0074506206,1.7186797400807696,0.009396286040628685
1.7866948,0.006677409,1.7558742090129393,0.008739351147194945
1.8646075,0.00714522,1.8483545940694455,0.007807072611317686
1.6185477,0.009132614,1.6873049198471786,0.013375413789877087
1.9094516,0.0048705316,1.875421109928367,0.005511944836527485
1.5380694,0.006137611,1.5994367593563215,0.008879787143083353
1.9521552,0.005312062,1.9266785817646668,0.006395769432347441
1.9321978,0.0049523455,1.9535042467451162,0.008827444992205901
1.130282,0.010482551,1.106359958342854,0.012742432746164337
1.7494267,0.0073044924,1.7831430032166524,0.00718626505526252
1.9259957,0.0042636488,1.8717543217268535,0.005658822514140062
1.7402606,0.008357601,1.652748233784095,0.007832285076502866
1.9949479,0.0030016073,1.9758933978729647,0.003807003607918603
1.9353576,0.0062866844,1.9122696060777455,0.011202173079420114
1.7072906,0.0070299413,1.6862795553708634,0.006448745311411226
1.3542442,0.009652114,1.4377669551350512,0.012677485123099014
1.9587328,0.0049617775,1.9370254721417632,0.008771011262634746
1.5807352,0.010743582,1.672940395574098,0.010954104783146682
1.8326869,0.008355231,1.8298075190359402,0.008734802728590996
1.811487,0.006716747,1.7850547837765764,0.008805518895449418
1.8705633,0.007083623,1.8885530054991213,0.008443020836934292
1.6055347,0.009181902,1.6030438507788876,0.012129835746605977
1.9357816,0.0048704534,1.9057026066825633,0.007994805345449262
1.771679,0.007864689,1.713955192334365,0.010083765069853375
1.6181645,0.006378698,1.5927630906828205,0.008763653111803328
1.9088502,0.003915535,1.9112338314293535,0.005637446080773399
1.8284163,0.004030783,1.8723980957914745,0.005236895024911951
1.771422,0.008779265,1.757744446020408,0.008656688911135644
1.6586074,0.0065890583,1.6148418050169744,0.008878735972488056
1.6392195,0.007276908,1.6429844184652096,0.012573518503559325
1.5722036,0.0063071647,1.5386875675791203,0.008326471089206852
1.7415869,0.0042769024,1.7660272562244348,0.005000155031472028
1.1874846,0.010160919,1.1546084876600642,0.014072073467576395
1.8467853,0.0044991253,1.8643348557018562,0.007934640692477382
1.7117416,0.00607735,1.7626565118439124,0.006477569814534566
1.6394392,0.004584756,1.7118715448225257,0.00650375583448251
1.7271945,0.0038750703,1.6764958470698554,0.0048401166903096335
1.8177592,0.008194412,1.787938350308889,0.008165877058007871
1.8863684,0.005179722,1.8599716319025175,0.006117795713490683
1.805977,0.0055079684,1.811986937240967,0.007118665518382364
1.8690248,0.005294887,1.8956660655385231,0.007720371127929661
1.8270566,0.006042863,1.786029394967936,0.006999240543765268
1.8561215,0.0032490813,1.8881381426081931,0.00432719016901466
1.9004622,0.0032748026,1.9135288295289061,0.005694838974204691
1.7769665,0.0078031365,1.7382007137483892,0.008480151839001318
1.7739977,0.005003428,1.8755856687863302,0.006914488068253327
1.289848,0.0071958858,1.2525373837371458,0.010223486398138587
1.8467088,0.005587369,1.7797680133161728,0.006650479411755967
1.6260396,0.0072343075,1.5396044972398009,0.008174340672335153
1.7983701,0.0062571834,1.7852795406693345,0.009580602725050668
1.7045354,0.004815164,1.7561456624875673,0.005547739234968594
1.87296,0.00601183,1.8247634742072845,0.008419240833389763
1.8107632,0.006722952,1.801921938193928,0.010542814125930902
1.7512167,0.0049851346,1.6944661956298137,0.005803384820720408
1.7343025,0.0052348617,1.8010946392559843,0.007000742089531552
1.6591368,0.0037037402,1.6359149338868362,0.00476256721344732
1.7899696,0.006014387,1.7889665152411074,0.00804556551495227
1.5672002,0.009129654,1.6225311687976072,0.009626915916560142
1.5790619,0.007654586,1.5253598905427908,0.007469781341352947
1.7082728,0.0045543583,1.6394410606657996,0.00566370537834506
1.8744367,0.0041654627,1.8416508091504344,0.006701572171704753
1.7057953,0.0058817044,1.7164269461784594,0.008171267877515227
1.9086834,0.004278495,1.8827275921031803,0.007460618604113825
1.6952357,0.007166928,1.7058694932951601,0.0109379444850726
1.7757101,0.0070086936,1.7686820322595116,0.007905295003810748
1.7481447,0.004720868,1.7458786775042459,0.00707720565463922
1.7991037,0.0061404626,1.7558758393843445,0.007140103427703091
1.8233446,0.004852592,1.7997150405878555,0.005422375840821795
1.765952,0.0044710427,1.8571941270950918,0.007188516282899194
1.2362988,0.008643421,1.2693405696101094,0.010576068254489169
1.8697269,0.0053949314,1.8155454444813282,0.007530964441624681
0.96564484,0.007965624,0.9297607312227689,0.00976656402122103
1.6874263,0.005500396,1.6693493866369422,0.008362574435394869
1.8280613,0.0038870075,1.8046744490878441,0.0066893696710296656
1.5037991,0.00597626,1.5320677634349655,0.008367224788650554
1.5688021,0.006636843,1.6621678379779299,0.010799823786444535
1.8486894,0.0044678273,1.7841383889880063,0.0056178944057044275
1.7809879,0.004425173,1.7341200703122408,0.006202498810563986
1.6711365,0.0049865157,1.6624960562549096,0.005808680323013252
1.6901834,0.0054981625,1.7225984782538375,0.01063730712956771
1.6712644,0.0046516047,1.6889679596000668,0.005196914720096834
1.3551891,0.0100696385,1.403549344510027,0.01156792743849272
1.415785,0.009400552,1.538929682877809,0.0091775907285275
1.784268,0.0028040858,1.782317728940161,0.004206838857620018
1.5964137,0.0065225777,1.6921240983105308,0.007942617608281428
1.4463044,0.0064973617,1.3772596508942603,0.007075913864331686
1.7307423,0.0052912957,1.7378958364128037,0.007134229349976127
1.7949574,0.0043646377,1.8034479795843457,0.005159836817681593
1.5234224,0.005503308,1.5029865612311035,0.006138880120841677
1.6533043,0.007577363,1.6780855964120653,0.008342205530542771
1.2808031,0.010076005,1.3210877296205228,0.01262265405023535
1.1934491,0.008650135,1.1590635896410468,0.010457031758337006
0.67637753,0.008455405,0.6174917663795383,0.011294374202127689
1.712689,0.0059432746,1.7490398443528867,0.007503656280907617
1.6342236,0.004546311,1.654899622897783,0.005607796801443364
1.8071855,0.004352785,1.8343715006710226,0.007356913580650567
1.8059944,0.0044000633,1.7933208638592186,0.005871895157618694
1.6976576,0.0055007185,1.7229101310268295,0.007100937783288892
1.5205245,0.006143683,1.4597926656426916,0.007021625581461153
1.4833096,0.010398794,1.4062398461428292,0.01219711204143071
1.7038996,0.005319608,1.6770928508509495,0.008927362074430057
1.7206542,0.005796044,1.6701957450304374,0.0066005219218415465
1.6735369,0.005982303,1.6862016752749578,0.007687293848166524
1.7442156,0.004751555,1.7266002222946821,0.005502609616961953
1.6607971,0.0036906255,1.6342226341645232,0.004380072994944527
1.0799499,0.0069344887,1.0716965504703935,0.009095590541927386
1.7594266,0.003806238,1.7720730498370958,0.007176460649307149
1.7233256,0.0040548993,1.764374733597062,0.005112718257829018
1.2113816,0.010605989,1.1875111900739543,0.012727434114412494
1.8007326,0.00400627,1.7634594960356396,0.006330009579604154
1.5613047,0.0052101654,1.6099297486727162,0.006314144761261927
1.6957291,0.0051414366,1.692049709711243,0.009506539350610488
1.4809846,0.0054576127,1.4484673851945524,0.006179278747891599
1.6626314,0.005947569,1.6708695586759144,0.008701689304123714
1.7852958,0.0030497173,1.7722197760633978,0.004556346764416269
1.7485164,0.0030591816,1.7787782477044203,0.005458635407680127
1.7493318,0.005241043,1.7188884879602073,0.007961842198018751
1.4498197,0.008182213,1.4385640610532424,0.009958831912641531
1.6219544,0.007653095,1.6186176393889538,0.008624130734302685
1.5935216,0.005286203,1.6873628371972775,0.0070412663030246
1.6016065,0.0057812375,1.6255772630588978,0.008442073880925122
1.720209,0.0041976054,1.7157919350459496,0.006707400663737484
1.705899,0.004784368,1.6800897142664042,0.007229528210909708
1.7461778,0.004557338,1.7839727325252868,0.007745568417328713
1.3753116,0.00831468,1.424941724554629,0.008236387618183112
1.3832978,0.006967061,1.356552350808997,0.00845893341991857
1.5550609,0.004940624,1.5126170732960493,0.005924549206848517
1.3388994,0.006420972,1.3540286996876167,0.006707985455792342
1.7659695,0.004188562,1.7503864939594291,0.005437688462798225
1.5996329,0.00444444,1.545851357950952,0.0057885064071525666
1.231708,0.007243199,1.2471945081290703,0.009208489020322641
1.6787668,0.0041306755,1.67660311648869,0.004897981717166723
1.5493287,0.004685241,1.5734255433848976,0.004800556206726155
1.7410402,0.003953355,1.717695101836318,0.007401702078585804
1.6659786,0.0045089754,1.6465074804811273,0.007219018141423079
1.5503883,0.005756689,1.6264461741001972,0.006865748272507582
1.5714946,0.0070080087,1.5351323100854832,0.010594201708832345
1.6906359,0.0046623996,1.6573183993554004,0.008109934550291308
1.6684227,0.004579755,1.7091133645648497,0.00563172102078416
1.7226355,0.0040171016,1.6825990364434693,0.0054129252943936725
1.7260314,0.0040300097,1.6983321805214524,0.005506077167124355
1.1049325,0.005652693,1.1065439393974812,0.00952434289119755
1.6950876,0.0039148484,1.6942153579249026,0.007632506066941765
1.6041678,0.005531556,1.6456426726328586,0.009170664863739617
0.90373546,0.010336476,0.8905353772200844,0.010300141130938426
1.7410206,0.0037565094,1.7248285255720999,0.0050760514148872
1.7059443,0.004861878,1.635012164293504,0.007259502678796252
1.4094796,0.0048732487,1.4057334362520404,0.006194683671854626
1.5846199,0.005053316,1.5228586929234844,0.006000487146574742
1.4949727,0.0062230313,1.5290188869021264,0.007427955810751562
1.6350076,0.0057559726,1.6281442622365838,0.00925783909048974
1.4564321,0.0060714525,1.4052057874279562,0.00586178391483085
1.5827007,0.006312315,1.5152545732096463,0.005446941754399169
1.1945506,0.008234295,1.1563367076291353,0.009633138539330675
1.5851558,0.0031865952,1.5119326732240488,0.003966958276843344
1.5308049,0.0058387932,1.5149851043018492,0.006839741588724759
1.6024601,0.0047277687,1.5959862180612683,0.008733381647586583
1.5191703,0.0052907187,1.525587398206377,0.007062088802480737
1.6755164,0.0034686883,1.6681967323442826,0.006429805167279456
1.6183513,0.0059953434,1.65079165420699,0.008222441318899085
1.674434,0.004066053,1.7023509660822258,0.0058252496090127346
1.2520299,0.008851241,1.1963069350218438,0.009610267510381009
1.6478014,0.0021579796,1.626495712453217,0.002660674831177882
1.5706376,0.0031738118,1.6325422774759129,0.004019968391736053
1.0374883,0.009910224,1.1124116315987829,0.010635243537905476
1.3055711,0.008439043,1.2590740690592164,0.008386314673323942
1.6185902,0.005551897,1.5549008361769487,0.0068755652893469545
1.6716166,0.003580559,1.5829988499595045,0.004571148337895143
1.3843738,0.007534297,1.4767695359635333,0.009847620594507268
1.6972702,0.0030891304,1.6795469980796849,0.005679755978739391
1.5210043,0.004017776,1.6037332387136323,0.005119719179161375
0.6761149,0.008695851,0.7186951764659864,0.01476498126216277
1.3710804,0.005713072,1.4628078059425969,0.010674004088111514
1.2911936,0.008777862,1.226208939613042,0.010181553392874687
1.457763,0.00442922,1.409893620702358,0.005099879269326724
1.6672645,0.003457887,1.668883035750234,0.006822210535772955
1.6276116,0.004844305,1.6686392062744275,0.007338271368477659
1.6567022,0.004555849,1.6200825964809957,0.006468482634176376
1.5590072,0.0038043903,1.525083723547614,0.005292510465076434
1.6302513,0.003804674,1.6654596159129613,0.006329838795773999
1.4641457,0.00690263,1.4632503735953974,0.01071579537864454
1.5492331,0.0062017622,1.5324206322745968,0.009142410903806329
1.6533041,0.0034774034,1.6628106727127072,0.006477429728520075
1.2303646,0.004972398,1.191541296297691,0.006212788769110037
1.5683825,0.004805382,1.5348764053782236,0.005750845749363053
1.6188899,0.004445456,1.630095595941746,0.007158070226685759
1.5325978,0.005040232,1.5665564801014848,0.008602704629410965
1.593847,0.0045975475,1.5725349957131265,0.0074957419924233425
1.4053937,0.007626049,1.3316932414257192,0.010886173994708372
